,q_flow_station_wait_time_var,q_flow_station_queue_length_var,q_flow_station_busy_var,secretary_station_wait_time_var,secretary_station_queue_length_var,secretary_station_busy_var,general_nurse_station_wait_time_var,general_nurse_station_queue_length_var,general_nurse_station_busy_var,transplant_nurse_station_wait_time_var,transplant_nurse_station_queue_length_var,transplant_nurse_station_busy_var,leukemia_doctor_1_wait_time_var,leukemia_doctor_1_queue_length_var,leukemia_doctor_1_busy_var,leukemia_doctor_2_wait_time_var,leukemia_doctor_2_queue_length_var,leukemia_doctor_2_busy_var,transplant_doctor_1_wait_time_var,transplant_doctor_1_queue_length_var,transplant_doctor_1_busy_var,transplant_doctor_2_wait_time_var,transplant_doctor_2_queue_length_var,transplant_doctor_2_busy_var,transplant_doctor_3_wait_time_var,transplant_doctor_3_queue_length_var,transplant_doctor_3_busy_var,other_patients_total_processing_time_var,leukemia_doctor_1_complex_patients_total_processing_time_var,leukemia_doctor_1_regular_patients_total_processing_time_var,leukemia_doctor_2_complex_patients_total_processing_time_var,leukemia_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_1_complex_patients_total_processing_time_var,transplant_doctor_1_regular_patients_total_processing_time_var,transplant_doctor_2_complex_patients_total_processing_time_var,transplant_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_3_complex_patients_total_processing_time_var,transplant_doctor_3_regular_patients_total_processing_time_var,leukemia_doctor_1_scheduled_vs_actual_time_diff_var,leukemia_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_1_scheduled_vs_actual_time_diff_var,transplant_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_3_scheduled_vs_actual_time_diff_var
66,0.23121427275383094,7.78133366974814,12.18422882144316,1.6171782847978464,71.77896554853875,83.08448418938123,199.53151364151074,5960.070221484082,1101.373623761155,4257.634695496391,22.814782874850597,20.98860208060188,3657.1712166183893,346.87599612078674,47.24901726599544,1556.322200232545,68.61629733622827,26.256606615459553,1772.8406248305175,112.41593542221268,34.60883007126365,500.35429025073717,297.3614518869777,48.60841065243626,923.9903800711223,196.02709928450528,41.31239338728833,417.6984366050373,4222.073548612572,8011.844977343306,0.0,3848.805406905698,0.0,4441.793360848845,1787.5848776363514,1785.4305526511296,0.0,3236.2163853448224,4831.612043456839,3102.435443065193,3742.419037891304,1729.7080831674468,3396.2607311809234
67,0.6162871218466929,6.367582166434844,9.970532447120412,3.2864752623617925,58.193642791723505,67.93605631640519,1223.8444755398195,4848.549581244748,899.9221137699012,1013.2911370018811,19.80459691631584,17.263446681844627,2341.597912457735,282.13613971066866,38.77449506157832,2299.5565930886055,56.031137894178414,21.598301671518794,37.53488107081795,92.2152757977014,28.4842142696615,610.3804391332071,240.89263817869752,39.71929410622858,164.62275321271767,158.53862210364895,33.722071414756776,2694.211981281579,8568.973526353308,20467.297054891915,6548.209239857359,1424.6728677932251,0.0,1375.2932579510793,2421.352002630001,557.5806627935931,0.0,1264.7321827737378,7947.867891846384,9135.626072551611,1416.457848359838,2667.1047603293077,1231.5591814917327
68,1.8097601930589664,7.400671533677072,11.518292334421083,6.543637967444911,66.8008679831619,78.36548337039375,673.8401786450443,5570.621250944515,1041.2982360203791,0.0,22.87369274763303,19.882759018100987,2292.918017047983,323.9656017224048,45.118657836066085,5296.168125991284,64.95425782414877,25.09509960721327,74.85398465377612,105.17064117408478,32.7236102553656,2653.525694851901,279.4482726367646,45.76461682015919,1005.4222234335105,181.68567449013466,38.924526432113765,1895.8828725322314,9549.73536374275,6085.484476193752,15541.276037233392,11305.24620240013,0.0,1483.7722124812876,11080.648562323146,6314.767377836833,0.0,3235.8401932275456,5050.564912818834,10922.066868332167,1391.3273440944859,7711.514352796532,3046.1710674652054
69,0.6333577781323101,8.44368905350954,13.194739434734325,3.5719357221205312,75.84764690537123,89.68788865219669,153.8522276328333,6329.704691451692,1192.7261631111166,154.68545135046088,25.930886837431427,22.694348356314485,3981.3244437674025,376.55493291185553,51.96690188541106,180.65053435778688,74.89031206785047,29.068264911057554,1187.5783033623593,121.03259697205362,37.3351601064388,2545.1491416342683,326.72226197747045,52.68141637994027,192.4896479650434,206.2020771911734,44.524347351580175,1195.187160524468,745.8849770786036,2418.6170794818345,0.0,190.184907822043,754.7624494439369,1977.0504002398402,6170.445622543553,3507.3224601297793,0.0,1475.1160323148401,4057.571800608382,298.2023120456159,2640.04502125082,3643.840870891055,723.1293441992761
70,0.6506827200715706,7.194989157576637,11.218143556740767,6.438239903795045,64.1868071199349,76.44469291467098,1839.0024604196346,5427.903235883151,1016.0212651295733,74.74744156412565,21.838076492201743,19.265106881179033,1765.5083502374207,324.2915306422754,44.19339811071431,151.98982481430642,63.03908167886459,24.736019684771453,224.19117493988404,102.6951245775092,31.774528647245972,1415.292796429241,280.49713077655144,44.879038387544036,241.94002937420777,173.64597175198256,37.96298467779097,2401.7145090291965,20260.02306128945,7596.881713342665,1965.8586037875868,2361.323868409454,0.0,2829.7956400382045,6500.56177800842,4406.553286278559,0.0,4302.072865838675,11272.603846279872,2979.158077473459,2444.342431612237,5784.492966680213,4499.023950821302
71,0.8451044415264286,6.446135697279911,10.120900446549674,29.13388910676932,58.97746232424763,69.08073585414587,3597.410469860385,5021.202810423053,920.767691156339,1878.1576338032603,20.514575977482135,17.419166249142446,7372.840732698783,293.2285189056093,40.162711265591504,1707.6817582516835,57.031573030344255,22.370920909942363,410.7757931179202,91.85827481344253,28.68111556553121,2839.219424469864,253.38612331130582,40.3449757016381,304.8840905660094,155.1485937473716,34.3907845345319,6118.393797461605,37585.421247454,25999.73499713809,1062.1138786279334,3454.852725069443,0.0,2857.4466360383008,5959.915171767047,10974.163841249157,4263.020753755027,2997.646173148394,26974.93200373474,3253.416508823536,3562.4768514971843,10571.530901165555,3316.4460629959526
72,0.36507422342647733,7.617196031585261,12.021427782214301,8.214687508618285,69.83349917048339,82.09186520607912,1876.791496544022,6022.062990637766,1097.2565027746355,252.11107323418148,24.511081136590054,20.807557813062157,893.5821518277126,347.20850670161445,48.15484446293928,183.01563394627001,67.11990586208185,26.564911421563757,121.9751902577172,107.96458653281863,34.019420230702316,1056.7446171989782,301.3012039875479,48.04391607013782,1256.1019488306426,182.61105022149874,40.652904323863005,2915.9892487757356,17557.819359760684,7541.064122642094,8049.871283576754,2059.979396939674,0.0,1535.597017406683,0.0,5102.948902591127,0.0,4576.141753411895,11384.276837897556,2376.8915426012477,1671.2416851997884,4352.437905078549,3966.767173636748
73,0.6522084434716101,7.559239751157458,11.988917143325635,11.575062322440852,69.65300481171096,82.02491768705681,1301.0912975614776,6008.9831559723225,1096.1368844319272,1153.3806440750911,24.34636558076327,20.841487585207986,1096.2464012041983,343.0753928967355,48.04980078489999,1419.949892053964,70.43219079947058,26.467308508903443,40.34403073926388,106.41694137541437,33.82787804310452,673.9219108089434,298.5015776399465,47.875472559899904,1485.0405427068993,181.35915029570293,40.795979853460665,2928.636035567658,160.40343094584023,2495.797691837157,0.0,590.6282846786198,0.0,2952.062327175377,2352.1050125185143,3994.75437415275,13930.174774639905,6973.3921556302375,1784.3096866537635,1402.420810733119,1077.61265427958,3722.164770939821,6194.775035974828
74,0.45492218265321294,7.836580728284263,12.467605100422032,2.7711390939672023,71.82895370479429,85.37809328410263,946.5271960092309,6234.341764273199,1142.4417171057992,645.1556778303574,25.146168231843713,21.63709816285714,543.4109637250588,353.3409054877623,49.8717254253727,1366.1933009919571,75.53743796451703,27.678518046193876,165.58843431633017,109.66387821636943,35.204388523767456,3387.1834284069196,312.07757872856865,49.68128223198936,1570.1543516627362,190.35230635006278,42.478296890980154,3085.146702552603,6219.630182775107,5339.068120277582,0.0,2042.4181584214896,0.0,710.653108043321,39.4026921726545,7453.921553136141,0.0,1864.2300234873587,5719.584221308998,3743.985531242299,832.171344337723,6195.223087936891,2665.924371352763
75,2.026319876402932,7.288889666609949,11.46960803950133,2.3850616448873803,65.29519354147894,78.3068551950685,418.08462726783716,5712.130744409383,1051.176978408151,4012.9132175034806,25.621217324495056,19.830946505112706,439.29499897082985,320.80561840930756,45.970873458328406,1842.727154296093,70.3289516259793,25.50495069513035,2256.2653437209074,103.2456178716696,32.29943708770453,1899.4640536567551,288.9876667414889,45.7711137310091,270.86262597772327,177.23215777933987,39.296480599888696,1066.7566012833454,1438.6051937079465,1485.8335017689058,106.28930939736166,5782.584095074566,10108.849023259318,3944.193489291955,12958.089877944667,7010.3433733275,0.0,4983.502711803144,1597.179433385583,4999.495657697381,5426.304811334713,6723.251402983364,4331.336886466269
