,q_flow_station_wait_time_var,q_flow_station_queue_length_var,q_flow_station_busy_var,secretary_station_wait_time_var,secretary_station_queue_length_var,secretary_station_busy_var,nurse_station_1_wait_time_var,nurse_station_1_queue_length_var,nurse_station_1_busy_var,nurse_station_2_wait_time_var,nurse_station_2_queue_length_var,nurse_station_2_busy_var,nurse_station_3_wait_time_var,nurse_station_3_queue_length_var,nurse_station_3_busy_var,nurse_station_4_wait_time_var,nurse_station_4_queue_length_var,nurse_station_4_busy_var,nurse_station_5_wait_time_var,nurse_station_5_queue_length_var,nurse_station_5_busy_var,nurse_station_6_wait_time_var,nurse_station_6_queue_length_var,nurse_station_6_busy_var,leukemia_doctor_1_wait_time_var,leukemia_doctor_1_queue_length_var,leukemia_doctor_1_busy_var,leukemia_doctor_2_wait_time_var,leukemia_doctor_2_queue_length_var,leukemia_doctor_2_busy_var,transplant_doctor_1_wait_time_var,transplant_doctor_1_queue_length_var,transplant_doctor_1_busy_var,transplant_doctor_2_wait_time_var,transplant_doctor_2_queue_length_var,transplant_doctor_2_busy_var,transplant_doctor_3_wait_time_var,transplant_doctor_3_queue_length_var,transplant_doctor_3_busy_var,other_patients_total_processing_time_var,leukemia_doctor_1_complex_patients_total_processing_time_var,leukemia_doctor_1_regular_patients_total_processing_time_var,leukemia_doctor_2_complex_patients_total_processing_time_var,leukemia_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_1_complex_patients_total_processing_time_var,transplant_doctor_1_regular_patients_total_processing_time_var,transplant_doctor_2_complex_patients_total_processing_time_var,transplant_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_3_complex_patients_total_processing_time_var,transplant_doctor_3_regular_patients_total_processing_time_var,leukemia_doctor_1_scheduled_vs_actual_time_diff_var,leukemia_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_1_scheduled_vs_actual_time_diff_var,transplant_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_3_scheduled_vs_actual_time_diff_var,nurse_station_1_scheduled_vs_actual_time_diff_var,nurse_station_2_scheduled_vs_actual_time_diff_var,nurse_station_3_scheduled_vs_actual_time_diff_var,nurse_station_4_scheduled_vs_actual_time_diff_var,nurse_station_5_scheduled_vs_actual_time_diff_var,nurse_station_6_scheduled_vs_actual_time_diff_var
0,1.5540483689248665,0.1080444883458806,0.09755522165105938,15.815766484803754,0.5563040375970045,0.651964392486442,249.3010162967657,0.12207400871748077,0.23923186941190683,888.1044723188518,0.7843004213249285,0.209107804318161,643.3352539003764,2.2242767591109285,0.16972121032619691,249.14268643365378,0.20619022935427686,0.24483855267892657,1607.7737645931516,2.570244060992022,0.21590200267824916,41.04355055941256,0.019179772586151514,0.23876634678407926,2474.4801985651375,16.285702886876216,0.24181358388491359,1398.9456130466076,2.9265760381456207,0.18497063086127927,1007.6424819561202,9.635576258963022,0.22571892974672858,3677.166332406915,19.381533360060786,0.2328340523905169,10890.342621096148,12.734631010149528,0.16287850038149532,7119.295327107563,8582.755411915547,3345.9171544316728,241.4209187849362,1436.941635712477,0.0,2390.959995171676,2974.408512639464,10226.387544576331,0.0,18348.70007494802,6040.1634777800155,1189.7674693809863,2523.5710341683007,10369.183715366353,17539.31872268799,496.16500358724863,1640.4413340765352,764.9204858080535,381.99593108616597,1802.7971579938592,32.988005906230015
1,0.5133833858903419,0.13639412763247055,0.17690379626986122,0.49702858055608246,0.5969545498885399,1.2863082196316669,9.140959174693768,0.14228439808128743,0.9339741644477937,142.4476731285242,1.0726652400036316,1.125799095424514,3711.9345517617267,8.262333982309244,0.8371339735622804,3.5466822888034604,0.2323576514999994,0.9032171700360485,603.1732053369881,3.6869571391878786,1.1445114494554192,187.89099126101644,0.08830408429364084,0.6806617649866321,1372.2088564857013,47.693577927215586,0.7848001579411636,838.7782310584477,12.0191664516824,0.41295466104246953,426.7640642699813,17.73025517401375,0.5355729267526802,6010.55423407292,93.91900750294421,0.8067196091116489,1438.0352673499815,68.78355087589462,0.9737559315352002,4034.74135983142,6741.118699761446,7166.420070501475,529.3566389226812,4969.552241250791,66.39408926177931,22650.26591294755,13162.295700318979,6298.947386763672,0.0,4561.344648673477,6889.824946142195,3942.524529783964,17387.564199370394,8502.107515439888,4159.786912461001,43.04260912743736,277.1062081313841,3771.137736554488,152.71158358845494,951.516839346336,576.3202496331037
2,0.8643550872858097,0.20439149668711615,0.31136150896399756,1.7774903533214887,0.7728390406412312,2.159002674216499,646.7030042456063,1.158598534300841,1.214556910703965,104.23850770154338,1.3267571040530128,1.9917098739837642,40.261827985720075,11.796877551051285,2.083499349912818,955.8550732577825,2.3260842275033182,0.8888698478852891,188.15446619702374,4.583942791840914,1.9264656395536999,1058.339288330526,0.6746381284525902,0.9894101556630676,3644.176873450968,83.87808909139412,1.5896609134323398,1364.7905545955218,22.516268340912944,0.7785281345445526,4297.899763827527,34.18208772398695,0.9930307097800231,13281.473779867585,204.84908822883463,1.664266681952485,3057.58712197342,120.14402674134828,1.575086881010358,7193.45942698933,9457.065385140646,8312.238618646285,0.0,7595.795476096036,0.0,6524.765904275311,18773.445910201583,11148.401345719163,4620.235762726398,4479.5601048529525,9138.33644274414,8282.170670068062,5885.7665619887275,13763.03310670604,5175.830703452446,840.10333086283,205.31973511923377,166.72306191471475,1313.8166119338923,382.43000277109445,1197.7021751867348
3,0.3723371259220338,0.3189973384750196,0.5527391709899523,13.829604880117191,2.1440142472786783,3.9176619169337306,84.36088174894525,2.050132809380997,2.4028474651288203,0.0,1.7785004016129333,2.4875347411016056,0.025481021067458594,15.780845490575404,2.356908815949928,264.075231294557,4.99011651204375,2.587426781312237,279.23253805922144,7.904968482991706,2.433764271495895,532.0731072084523,2.3016333148099095,1.8823950152094515,1238.5304245244786,147.0493911576419,2.762170129930589,1721.2391971040872,41.95463737603493,1.4223537975657803,2629.4153022079313,76.76467449933237,1.9640897744401768,814.087438148101,345.89106671393137,3.114701099980542,2790.7999247654247,220.02186755391054,2.697111067402389,1676.993134614487,2193.556657038349,729.1129878956417,3235.011358320538,1592.8801577891898,0.0,4867.803234973067,8367.735536682885,1286.1975763195937,532.4448614299325,3498.5307227276594,1477.0075822747883,2236.442762886942,4064.2636156880158,1815.122917686901,3536.1096149068203,196.38692110647833,22.623760295102805,104.87755927973562,352.53397537480345,424.69963472814993,591.8854836421835
4,0.15245140805158,0.3081330417620696,0.6261571103364487,8.4899459912257,2.75740297656828,4.671715780665056,105.8608535096909,2.010997013037286,2.53906709620656,168.01327684718137,1.8611798703237243,2.6397379117244157,800.4884631358958,15.706642040398943,2.8193309004035485,53.94818092653358,4.633799658200972,2.614969545161483,881.6358370759278,8.811609930446199,2.582678265393076,5.098306638277364,2.3718169353901333,2.766826345140269,2325.7365964026467,157.86385871775263,2.9492122099649265,1795.2504007514324,49.80987442448601,1.655297485610752,7495.5812952323195,114.57463272285544,2.4294184038637656,2304.4203020143786,352.52451718105027,3.396958070521458,2773.501420796004,265.8407987611608,3.025192795044455,2846.020988912419,3927.923185989011,22588.020565705538,509.55395217957744,3994.496431925189,2439.0951974681666,5666.695291884477,2590.6880237558466,2731.962034811332,4549.891103224586,4365.064291415321,8907.371717522881,3178.1748367296427,5882.313192651626,2844.6777134963504,4377.716924712678,149.55521225732045,298.3946923476312,693.7729757894804,146.2511607632895,887.4053030895302,139.8075327726995
5,0.7551776891549549,0.3501646462623325,0.6832169893878327,2.076483185610049,2.6828613894632873,5.067350107805531,56.57939997169422,2.0410915598524046,2.9528381335090454,642.0237666230091,3.1368932223147836,3.305441545522823,446.6410476774998,15.084768169608038,3.6644937582037618,94.84945451346127,4.439733714976136,3.16813614540763,7.572010624764965,8.447480030349155,4.71102407981864,924.9996480072124,3.2033405735204825,2.619868119707987,1442.1514026995483,175.3075202794812,3.3300098822337336,1887.5399854246011,59.544024437361315,1.906080696732438,3020.3571688245297,166.58544812831758,2.9045911583954576,4751.730566828406,363.8243068104705,3.6594906321758978,3725.4417422650304,324.2808107584133,3.370193949776709,1099.336563173139,1369.3895977119198,1714.8238667371784,0.0,4495.672792831973,4637.529471952614,5343.502393217565,9544.642199539647,5790.792190153455,0.0,6752.847332517119,2090.7350160681995,4072.481046112539,5752.8665594403665,5694.716270333915,6977.773912361473,318.47178801923025,1254.6217495093874,840.1668971934295,353.0937190564041,70.82201370974518,618.9877334135666
6,1.3528658087185788,0.4527971990654322,0.8119732650639765,3.425189271511149,3.069998511884204,5.908481069248501,2391.5689467231095,6.038003063236078,3.396862507281518,437.57799847213386,4.574773716851781,4.164733778167166,3214.7286219904954,17.737921070950232,2.695820250297536,443.185196495584,5.519898076123387,4.226751331724042,41.380537781176265,8.434549353633253,4.280640237529178,34.58430267458036,3.4110045771045043,3.8597092197699094,1460.3954256825155,191.40288007799177,3.7507358530196377,5736.417423400375,71.35263612627874,2.358394155389685,1701.4147468625144,189.81829702512016,3.3757503103429505,2209.385374051971,444.464417370593,4.4130194863676,6460.4346492852965,439.4062982146532,4.111215338037035,4742.834902603586,3761.8598338873417,7854.678580796473,6863.594085425497,17946.95758412719,0.0,2669.910711177769,3403.245070722148,6668.623256511471,4276.336094007419,8646.359245421467,6989.893635422489,13488.35716526871,3196.6081745855336,6480.340182762804,7992.838766832802,3160.506465228496,443.16080646010613,3375.759237968106,706.566640325663,41.624786647290065,177.51280958963733
7,0.754391622067248,0.4630035995371516,0.8291803397511436,33.38697644326084,4.337724117933267,5.791120300456838,625.2746276930746,8.251837831766924,3.591157139921254,112.98533951099537,4.182565555617766,3.8653442925068315,39.80114255395128,16.21069485867403,4.519905259868956,75.83944043004719,5.224329103514916,4.876719567134306,325.49019393353797,7.445835880612144,4.60441346220565,136.4372196545773,2.9823211038045456,5.033808841785823,1368.2840840440886,176.86162912113454,3.645651294667853,933.9671730831667,71.8136468093976,2.583156214682789,5111.74595302133,196.25372392413112,3.4121705333234584,11690.18909212326,461.06563764340115,4.396995184954023,1284.0094550568815,502.32298275847245,4.278739078759184,2490.832111076581,8613.855409651134,2529.095080317613,10112.57195366493,2764.783320815473,0.0,7571.660339282681,17209.489529245086,8692.716378690358,0.0,1272.2485859429084,6415.366494892154,3881.3350748429198,8284.426246449006,9589.579891875983,1064.9275666199183,463.1582547004263,148.610415442531,104.3723572151906,242.96601221964735,277.2677356344999,317.9063930299571
8,0.5655880360688338,0.5068121524477448,0.9269952460314979,1.7930028365786523,4.4911497584661335,6.31099697759658,151.7397766800517,8.572037089346379,5.969733946657345,133.82144217428532,4.1832125967788825,5.137635200309955,42.41449582963881,15.959042952814185,4.7103877908027805,211.6452937554548,5.478442598450425,5.009654276510556,2009.378038502867,8.915422391851186,4.496514066810763,709.2002633846054,3.5039752669811035,4.482982034357152,2420.539982951445,191.28005585615375,4.0253277111592904,806.8921946325913,77.57499626252832,2.77834078149769,2157.415943313313,225.80030407832754,3.889752709608156,23005.599168542816,608.3126748423113,5.101455122235148,6431.62291994181,550.9911114228585,4.581625243071137,1720.1625408907992,1930.407479650564,10953.952039796233,0.0,1852.7072961289443,803.7528853586408,5226.873026740265,12345.412121720263,27754.273026558334,11288.483696506126,8345.02642682639,10518.962496865839,2219.907313261452,4716.382770741861,24696.451458502663,11185.36261266383,334.25395914042065,50.742959012562736,165.97267317854693,348.79136942576787,1916.8922191139552,896.3736683926129
9,1.3898514431546205,0.7505728457905743,1.3207223848773586,12.601058377858962,6.6645673326308446,8.79336873601917,259.0301536782553,11.695525380192084,6.7450381849786485,298.16729126724334,5.56357569395766,6.178801989813578,84.85151449827819,20.347883809257052,6.131109427059626,613.362321083027,7.934431432310513,5.706119929714163,9.45787467811138,12.062919931463302,6.234648231758955,205.33165227071353,4.74632013091816,5.711415902444783,1329.686543656337,264.49858745275236,5.570095579893967,1279.4938838252904,113.69193459355712,3.789541805647512,951.9260493512392,298.9715365886705,5.365009809613607,5998.3943981278335,928.7374607376985,7.4269561549811165,2021.5521279580516,881.6512198249343,6.802217939600242,1004.4277258761156,13556.757500870337,684.1333690591242,425.08084476065903,424.23808718116203,0.0,8435.332316624877,3867.9073673399635,9172.162007064046,10441.833818413157,2040.7299516821554,9585.345863083814,723.6076817659093,9027.973565864462,6995.780187060188,2446.5393636285276,390.67491874704837,636.4617669273076,239.1869407621205,972.8180794413205,181.1750193315421,323.6664546773997
