,q_flow_station_wait_time_var,q_flow_station_queue_length_var,q_flow_station_busy_var,secretary_station_wait_time_var,secretary_station_queue_length_var,secretary_station_busy_var,nurse_station_1_wait_time_var,nurse_station_1_queue_length_var,nurse_station_1_busy_var,nurse_station_2_wait_time_var,nurse_station_2_queue_length_var,nurse_station_2_busy_var,nurse_station_3_wait_time_var,nurse_station_3_queue_length_var,nurse_station_3_busy_var,nurse_station_4_wait_time_var,nurse_station_4_queue_length_var,nurse_station_4_busy_var,nurse_station_5_wait_time_var,nurse_station_5_queue_length_var,nurse_station_5_busy_var,nurse_station_6_wait_time_var,nurse_station_6_queue_length_var,nurse_station_6_busy_var,leukemia_doctor_1_wait_time_var,leukemia_doctor_1_queue_length_var,leukemia_doctor_1_busy_var,leukemia_doctor_2_wait_time_var,leukemia_doctor_2_queue_length_var,leukemia_doctor_2_busy_var,transplant_doctor_1_wait_time_var,transplant_doctor_1_queue_length_var,transplant_doctor_1_busy_var,transplant_doctor_2_wait_time_var,transplant_doctor_2_queue_length_var,transplant_doctor_2_busy_var,transplant_doctor_3_wait_time_var,transplant_doctor_3_queue_length_var,transplant_doctor_3_busy_var,other_patients_total_processing_time_var,leukemia_doctor_1_complex_patients_total_processing_time_var,leukemia_doctor_1_regular_patients_total_processing_time_var,leukemia_doctor_2_complex_patients_total_processing_time_var,leukemia_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_1_complex_patients_total_processing_time_var,transplant_doctor_1_regular_patients_total_processing_time_var,transplant_doctor_2_complex_patients_total_processing_time_var,transplant_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_3_complex_patients_total_processing_time_var,transplant_doctor_3_regular_patients_total_processing_time_var,leukemia_doctor_1_scheduled_vs_actual_time_diff_var,leukemia_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_1_scheduled_vs_actual_time_diff_var,transplant_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_3_scheduled_vs_actual_time_diff_var
47,0.6141015472058835,4.386772161156215,6.160315781811067,8.243082571467943,35.09119922615041,42.04114322255669,8978.505133771207,457.7863627827684,21.667361004049653,13205.628107514902,582.1812152878404,24.36854120594778,30.114034866807227,464.86710117286356,22.819773715998338,680.2357043659827,634.1550346917124,25.55656774002382,220.05808577020645,335.69096367525725,22.17064528953734,168.47055439670964,7.8022317042613825,10.761143483588057,207.79230101519153,95.96334520438707,22.298696272326204,154.27969094424455,32.115403938728,14.302648469743206,43.78762299875299,50.05505367447924,16.76271191786804,553.7844778359961,119.65373547404057,24.073291332975828,918.0638977777598,94.18589046027259,21.85092483176131,13639.598701869718,12104.750545215646,6117.316228256834,2866.2515530175588,2075.805618642073,8528.640111913415,6594.256821140256,4582.73248223274,6095.700175288342,0.0,18082.966626489182,8370.940719791628,3368.546509902235,4702.144074134301,5398.799652456074,20479.667529195038
48,1.1881258491597397,3.938183157856591,5.493148496329479,4.349815938924756,30.993144722471637,37.64021284133839,1988.1395866496885,412.42431519121214,19.707393921152512,2097.4716626577106,526.3312813058693,22.19041982676582,2027.7766561287397,410.5134476165806,20.284337353316136,593.3644157584594,557.0248633631355,22.811124682260026,5789.618197222498,297.5392215311871,19.73176989862846,0.0,6.833172627105919,9.507971568949984,31298.54914648754,91.27748800503365,19.700437317861613,246.93337142739108,28.18546458485212,12.75945222562946,270.6838744045047,44.03126929582596,14.993404577872743,360.0076490662198,105.14456950438642,21.58521659809896,1318.6632044362987,83.95053228506151,19.557916579203688,2398.4760026941967,38071.4116923877,57737.256541299175,257.0118550096159,4150.716358008999,0.0,5641.261746113899,12605.46403281879,2286.769738510901,0.0,4919.4570684853115,43850.607513846,2921.9335639113588,5394.588222902441,4499.123327072208,6726.483290370092
49,0.8611026888292098,3.80051323783873,5.3101579132550905,1.6881355818205788,29.492451684613986,36.279900044829056,7000.360351376732,399.3707870255893,18.99769214739548,1884.735915337309,504.99266868812913,21.464454270646968,1802.0257781910989,393.57840385688684,19.629324342978684,1230.5968379737988,529.5317246915029,21.91862144283785,5677.459454433611,289.0439668473444,19.09903986260498,1044.0549049692395,7.128609443776908,9.220551145803606,29026.25289677454,103.01139409551753,19.61014046670558,2.786501524949777,26.7110037633973,12.263249444058923,10.636185525872802,41.757635894517655,14.485081590973628,140.1677621821238,99.92771169626492,20.733117935068698,2264.1974809664307,82.56415700749272,18.941842844429953,4591.822739257756,44430.29158969561,64214.185377595735,0.0,3490.5849288936524,0.0,6599.7738966040515,15434.599724791806,3684.8942705244867,20828.503393017367,8421.573540028558,52683.550270477506,3070.991333603534,6108.64966840717,4879.450434747604,10185.725438111416
50,0.7275993287227529,5.957906014495022,8.32654947830367,19.02539772213879,47.04318091567202,56.7741405504141,6592.28632382649,630.2952345306801,29.78515688693502,6042.863755537288,800.998291951589,33.54195868257057,2137.67337761469,612.8057149648206,30.664083022461305,1593.3766015473748,820.2824832652158,34.051554741856336,491.74164164257724,448.31506803065963,29.84715807415357,619.8727091430623,11.669679049689947,14.549153144993321,900.060600025458,173.61342200142946,31.44590406331437,564.5757928382254,41.48433138777732,19.15506379403837,766.9906870982486,65.52320029211342,22.610539292304107,74.86399760600688,154.18073167906653,32.22964870986533,2436.4426643895285,130.09606337522982,29.59545488052883,8662.114697630828,934.8635207896411,10807.559193799696,0.0,13191.182901806676,36.548214890892275,1977.6429248440268,20800.356284129837,5220.595560482129,0.0,6941.7985071269795,5492.086737717819,14622.587591828238,2479.679866112572,7297.162722010739,8145.724927042324
51,2.2338136482802455,4.915409826718051,6.7924148133020745,0.9116329553722677,37.87720892638745,46.270506592031886,5751.786008393589,520.5419142897593,24.390750047834132,1383.510460156865,679.6511584546422,27.619115759164306,94.62547976488581,491.67995398279146,24.90760842855297,6388.014968312982,665.6999043493217,27.773743547836013,2918.7768936321077,366.00903282540406,24.18761184667303,0.6675016005306957,9.38694826892851,11.837259981823046,5096.694892775911,142.40718299541913,25.687577789217272,443.4523567178112,33.3634125788961,15.635816180778345,316.0616331093783,52.89268269227504,18.432200306247292,5834.315134612093,129.6864714936293,26.128478270551163,1132.018279056028,106.20261597817282,24.268747582666073,7352.527758505181,6926.312321174424,5907.938547903069,12431.846728791907,1811.2526343842826,0.0,6941.240604339473,17446.049149145725,10062.397864199524,0.0,11591.284195596321,6766.989875658574,4892.772858622769,6690.982640489479,11647.532855531961,11438.9013155878
52,0.8538538577252953,5.124341585889461,7.086107221963424,7.57349254551306,39.23035752250569,48.17060008705767,2049.868434085413,543.6120599876972,25.5623397607097,2450.0907919249494,702.1996602095643,28.881822125188613,2539.964550677478,507.79694754024206,25.760922443936998,18382.229679386157,724.4435259803606,29.206637559144706,4731.560795391629,388.62532269687426,25.291254309618186,4043.6272144954323,19.260861742382872,12.379784740577586,3581.7921420849016,149.44635705065662,26.75695552490319,188.22867966324966,34.39807591324514,16.312167179104403,2709.221334269867,56.3854217117561,19.364979091300885,2515.930748487769,139.7871822754449,27.287261628064464,3082.9312725369914,111.72307437826517,25.592406421241215,15555.893199395507,25431.401120855833,28770.00400991654,0.0,12534.768014561696,0.0,17716.90369278112,4252.6084066723715,11506.928208534257,0.0,23438.676624388896,26484.92975634033,12759.275605571407,19542.155264458706,14886.31823202213,21689.201905065926
53,1.7169359840465752,6.270314159195579,8.493638392250038,2.547157910336149,46.45059156988981,57.50500282156248,204.38727653060647,640.6506879420107,30.55523995769684,5556.928874084834,832.3820577281342,34.52602387281324,2415.16152298226,603.6932982717607,30.720634689110444,1134.6718231215382,921.1506315410904,35.30130543635737,1708.8377856083325,465.16373154323514,30.453355293003604,1390.0942952572484,36.00796433920324,15.311726018028525,2556.552084704014,178.79139344975172,32.20956452890317,83.19491229849574,40.60126035164011,19.494508102905968,6334.285141864618,78.75401494318457,23.266643133675295,44.729721599539516,168.77997343860756,32.826882630093635,4891.2524004373745,143.89000474663342,30.88739776491253,3156.4472086465553,8530.848509419928,9854.306295249396,0.0,1163.9443127810155,12892.665017495961,1537.1715621325857,1369.0044684081922,2566.31800452414,498.6952674719359,6089.006536233564,9171.553103475513,1224.4216398147705,7795.806015622443,1949.4968018728714,6581.934411351712
54,1.4844175219676372,6.345369859585197,8.534080288776266,2.354071138219923,45.87985293341732,57.492569477934595,1528.9742760739778,635.4235110676411,30.555215124236515,11384.655279274019,840.826478147097,34.54689707299821,6330.2197038907625,600.3759186263264,30.760563696981237,130.27498597294172,908.2097517866607,35.11796665643789,2509.073991730256,460.8745035966369,30.36098267509546,0.0,35.82000169060378,15.273809068036773,54.623825633996304,176.97329667708425,32.43418263966676,3907.549220871159,41.4091194695441,19.530667856358154,327.8496241626871,95.01492626352274,23.751694315542302,234.12742997276177,166.40637688943838,32.66057018511285,1251.2030716910908,146.63462977600312,30.89756583022974,6670.975310578982,19897.62031925409,5886.821720651847,4382.390234466774,12680.702163460517,0.0,6702.85469870525,12079.102596602117,5304.2453246042305,0.0,11313.889311591314,13298.403986403766,11115.29107894624,7779.525025607876,8764.547068420718,6172.684058114944
55,0.5579711566610446,5.780942875972308,7.822757171091963,7.666227556609561,41.75670520378088,52.657583240649785,262.33767133357395,576.1927041160255,28.021688782396406,1010.902529909398,782.7652454411844,31.839023211979608,1.181952092417109,545.9963442157667,28.282616999881444,3647.2743333491317,819.4292470412024,31.86040763025573,4371.437273048609,426.46346320666134,27.906667922411167,34.12580526075782,32.226272772544704,13.884972737366825,2341.3082383024985,160.89602053460308,29.5312634314867,1167.1985644982271,38.48582034729988,18.180492383568918,462.41694486165204,85.79753677134765,21.779603376214496,6216.660416519068,152.48335121197815,29.713839213222904,832.4263262646689,132.99059513997102,28.38403550286429,3590.424220074836,8872.235276379715,6455.585761432778,452.9819183958862,2229.7922652985767,0.0,4262.742859645314,21850.677342865096,14293.408001774362,0.0,3200.795629353848,6194.718203681367,1778.7012655256672,3905.118492868509,15447.162806639644,2871.95382036736
56,0.44060319705893813,6.744795295799355,9.19154491493228,8.722102818912985,48.96679021713385,61.891066308980214,1739.3317962392425,668.7251970505528,32.84547087755206,154.5113100030034,906.3540955902564,37.321760858817235,735.8348714569041,631.7272923711008,32.97254130108428,1925.6970070842658,951.57910019371,37.26762313661262,520.2592624962846,502.10988793130696,32.830445882484426,226.6922886490524,37.85906580239917,16.320364797776012,3024.8092276719835,191.20126664124032,34.775133716935734,4325.359670401344,46.63048163551174,21.40234918679733,1203.8869634732087,100.0683247739374,25.61088642044755,157.89893173422914,182.74828013891448,35.30887565887011,226.59973886231893,154.48375305865883,33.264154545843326,1135.6028050425432,10536.858601557893,6498.747671913175,0.0,8575.961453371796,0.0,2566.240633958458,3137.2975765024094,1241.7021646276614,0.0,1605.6042818052285,7310.339004321827,6526.9393316969245,3521.9997081508463,1645.2166329171707,1969.517106518438
