,q_flow_station_wait_time_avg,q_flow_station_queue_length_avg,q_flow_station_busy_avg,secretary_station_wait_time_avg,secretary_station_queue_length_avg,secretary_station_busy_avg,nurse_station_1_wait_time_avg,nurse_station_1_queue_length_avg,nurse_station_1_busy_avg,nurse_station_2_wait_time_avg,nurse_station_2_queue_length_avg,nurse_station_2_busy_avg,nurse_station_3_wait_time_avg,nurse_station_3_queue_length_avg,nurse_station_3_busy_avg,nurse_station_4_wait_time_avg,nurse_station_4_queue_length_avg,nurse_station_4_busy_avg,nurse_station_5_wait_time_avg,nurse_station_5_queue_length_avg,nurse_station_5_busy_avg,nurse_station_6_wait_time_avg,nurse_station_6_queue_length_avg,nurse_station_6_busy_avg,leukemia_doctor_1_wait_time_avg,leukemia_doctor_1_queue_length_avg,leukemia_doctor_1_busy_avg,leukemia_doctor_2_wait_time_avg,leukemia_doctor_2_queue_length_avg,leukemia_doctor_2_busy_avg,transplant_doctor_1_wait_time_avg,transplant_doctor_1_queue_length_avg,transplant_doctor_1_busy_avg,transplant_doctor_2_wait_time_avg,transplant_doctor_2_queue_length_avg,transplant_doctor_2_busy_avg,transplant_doctor_3_wait_time_avg,transplant_doctor_3_queue_length_avg,transplant_doctor_3_busy_avg,other_patients_total_processing_time_avg,leukemia_doctor_1_complex_patients_total_processing_time_avg,leukemia_doctor_1_regular_patients_total_processing_time_avg,leukemia_doctor_2_complex_patients_total_processing_time_avg,leukemia_doctor_2_regular_patients_total_processing_time_avg,transplant_doctor_1_complex_patients_total_processing_time_avg,transplant_doctor_1_regular_patients_total_processing_time_avg,transplant_doctor_2_complex_patients_total_processing_time_avg,transplant_doctor_2_regular_patients_total_processing_time_avg,transplant_doctor_3_complex_patients_total_processing_time_avg,transplant_doctor_3_regular_patients_total_processing_time_avg,leukemia_doctor_1_scheduled_vs_actual_time_diff_avg,leukemia_doctor_2_scheduled_vs_actual_time_diff_avg,transplant_doctor_1_scheduled_vs_actual_time_diff_avg,transplant_doctor_2_scheduled_vs_actual_time_diff_avg,transplant_doctor_3_scheduled_vs_actual_time_diff_avg,nurse_station_1_scheduled_vs_actual_time_diff_avg,nurse_station_2_scheduled_vs_actual_time_diff_avg,nurse_station_3_scheduled_vs_actual_time_diff_avg,nurse_station_4_scheduled_vs_actual_time_diff_avg,nurse_station_5_scheduled_vs_actual_time_diff_avg,nurse_station_6_scheduled_vs_actual_time_diff_avg
82,0.44891047274910195,0.04312054879940552,0.0979085280557954,1.1617046293157987,0.11158871133510978,0.3708575012464887,61.79848137309992,0.7420144420609419,0.934695629698447,50.83086080059726,0.9663498298413926,0.8708503877466692,98.57934960409679,1.9727372871186897,0.9711049825016075,2.6622387689434044,0.02397412813646935,0.6020595387401484,12.71990186634028,0.15272787739620425,0.6646183589129382,94.67954851722038,0.8526130918586898,0.8499515476961015,222.1836521573637,8.521336476584006,0.7662387040621844,83.26948469118594,6.250554690164165,0.03164433228614881,114.77937561286103,3.864118888940444,0.5770206933834396,190.21741307147974,7.75705163755405,0.8499124845841416,139.61683435225277,5.767295301358656,0.7002827728614558,110.7081603656103,387.78286238528005,448.57545817838025,0.0,127.81543530291505,359.00112420626397,276.54249694493507,508.96404824847815,356.3375793390443,491.29427860846897,285.7231585420102,272.90441432790186,1.0615488727306115,145.16328270404054,244.3474058301827,174.49336771067192,0.0,0.0,0.0,0.0,0.0,0.0
83,0.6438372340316196,0.04859268251159611,0.08534561875699061,3.266720096980772,0.24655096682252658,0.28461594370376125,2.521346399882485,0.028341803574422713,0.4993156399798515,12.977253569145494,0.20839136446494283,0.812542361757169,106.07015911405131,1.1923072588749881,0.8865506460219129,44.89873004287748,0.4686453815702388,0.759558625204097,39.73261959564431,0.35091894613541297,0.8456567885430814,43.76984721413202,0.42171903946124323,0.8431497228807062,300.42445921854977,9.109976847268369,0.633204693971096,37.21094224789296,2.5244355991650913,0.24349687738508538,158.69363350702855,3.8054137668237766,0.4994490351136121,369.2787179788192,11.061717192297444,0.879563481967935,160.55138740708045,4.7250464950053095,0.42743079789942895,76.95457786086438,460.63026738636745,464.727728407146,0.0,226.6893215025248,396.99223726914863,302.5043862020296,506.48150205257406,570.2751190956734,252.770943969509,320.967817475642,317.51774947141007,87.9571020974537,179.30766824144888,407.8701047440141,187.695806726085,0.0,0.0,0.0,0.0,0.0,0.0
84,0.6537007823556479,0.05823058602054802,0.10476650983709374,1.1535824454526558,0.10275921894977771,0.32175653785833463,33.03833575917201,0.36787504779089075,0.7597487067039739,46.262069678358316,0.6868247931892034,0.9455764664486522,8.992928374803057,0.12516800103733655,0.7398742806712029,137.87444078889843,2.686606008611846,0.9483492391939697,44.92925447656971,0.6253474659808123,0.8615747673627387,102.82044650563293,0.4770351850733427,0.8032172257386744,87.25838503103799,6.998269919971764,0.34105917018938225,100.33791248230006,2.834775263289095,0.3369874697428652,154.1898034509191,4.0837899388455705,0.4918070529565978,236.9009734584308,8.329450181703566,0.8608150806715641,188.3661259268837,6.294363997816955,0.48334753011078896,107.74604551671587,277.7441506742628,372.36781524553044,273.70498767293907,212.86398694475116,0.0,321.4060662018688,638.7518787010501,392.18197796293936,399.31339408186227,288.61929266216094,191.03616054352057,87.33250167237088,181.4120863575557,283.4682812367253,163.12822331430448,0.0,0.0,0.0,0.0,0.0,0.0
85,0.4047198354219013,0.031625329752026296,0.07034408803215365,3.8051572400724427,0.2973398927931298,0.33155901098735385,18.21203638206419,0.22999789963351555,0.7566134952364268,12.623514619297833,0.1394934132615434,0.7683265108799481,61.12446142042718,0.8201803213270378,0.7471010605504329,21.50721374425442,0.30556389301674025,0.7710011310023096,114.19534518178915,1.3520259858338515,0.8787155115513526,78.38426217780878,0.6186916473469437,0.858220478260531,54.36579657435565,7.043240660997534,0.221156728246805,313.2852904434732,5.153429192767198,0.5579539879620846,260.96226422273827,5.731110456509258,0.5231771803085624,275.61527667644714,7.9639308081743,0.5602479671413285,353.041582374226,10.28863159524042,0.8816041070954738,119.37036031425463,0.0,170.91277216046905,614.3229517371074,413.06695422872826,268.9584172197171,402.71992731691626,482.4595442576956,402.35720342996973,929.785336973113,468.7377838419787,39.09045296710542,277.68573576545066,254.47453584421552,298.28076078370907,375.93070635997253,0.0,0.0,0.0,0.0,0.0,0.0
86,0.3375909205210179,0.037554058338340794,0.10668454867165954,1.7804244924319146,0.19805676394556992,0.4063177623882491,149.4475706704328,3.3585342354221708,0.953767714341211,24.84749310133026,0.4746379114109113,0.7594777243416,60.326874982019426,0.7456489972959912,0.8745474163002088,76.47256826487886,1.4607823788681211,0.9111696508307936,53.16165877976488,1.1349665150900048,0.8608117218484493,137.15411348604826,1.078792209615031,0.9053985481227065,201.3636842207516,8.427899046445406,0.80390816906891,90.31087227498098,4.281192637621367,0.30221721218239406,155.51106574558872,6.1482845183780235,0.5974109116663981,135.6919030072953,6.57895352849676,0.6988159686731348,283.4410246168212,10.695646077134867,0.8053874101384162,139.3590716262658,411.9409811131662,412.01315328746955,242.70252334764558,187.01927359889132,0.0,306.9122995221386,633.4274009145013,313.06986173580526,376.4719918385242,449.3305509593551,265.38534621012553,53.99577558681949,166.4684671860924,196.82625377883176,305.967640390986,0.0,0.0,0.0,0.0,0.0,0.0
87,0.5299538966186538,0.04262305749398375,0.0816473242737888,1.3614629520529409,0.10949955090723408,0.31220679431490667,87.24098440968068,1.0631220650573603,0.8585362748327301,32.551526152818354,0.34378428686220935,0.7952466699434402,87.37652196978966,1.4196983081229406,0.9945475681002786,49.99285480529185,0.5686005674029194,0.9282107859577209,0.0,0.0,0.15489140198402934,192.16237568669038,2.1855850455929415,0.9671967692974562,162.07784700781804,6.814456661644359,0.43468611529404766,65.89495461199304,4.450681436421937,0.20139358829600984,264.3915706203325,7.0603010970559845,0.6149163020513365,90.06909310446127,3.2307021499207127,0.6309071691330839,250.30719317249745,7.4739445357234375,0.5925585760589225,95.05554359836381,386.1586365131573,366.3730770777425,256.751983079205,206.4448413100474,409.9665325570672,440.9204321916284,491.07657186720627,193.50659195896662,0.0,426.8444203431499,238.88927488634425,102.63531774625113,289.6823673944276,190.4317029602464,288.5578042114838,0.0,0.0,0.0,0.0,0.0,0.0
88,0.5243437986842033,0.053008218639938195,0.10920329471429809,4.837051715505941,0.4889988125189049,0.4719484397809508,93.80576515476986,1.8159389987613022,0.934235030119128,14.418836575670475,0.18608470820050652,0.6660014936129833,32.87804801564785,0.5657508670768817,0.7885504238051199,28.554044101213062,0.368508994233576,0.6573487434664139,43.16004862807649,0.6034266655602419,0.7775526737003857,48.95235284282593,0.5264689842045454,0.6497993686001095,234.7780068295383,8.42097452002734,0.7003694955199296,132.61229135876096,4.437727114670625,0.6331299153470882,162.3108404950708,4.139418524973944,0.5359754619862807,218.608937395995,8.326877361505348,0.7328530747711435,295.96478002111553,11.567667278466606,0.838679158314951,90.29896875161498,384.99602841536944,356.6052715918692,485.2892589492561,215.28559088828752,359.3047820617136,296.6391958593973,472.312252647674,298.6966322071785,0.0,462.6169445538547,231.83960788247308,128.8480351442319,168.4254529640347,209.15780264806557,324.3165194450069,0.0,0.0,0.0,0.0,0.0,0.0
89,0.427908583660404,0.03245201900022964,0.0752720259362372,2.2535039045868186,0.17090274493484103,0.30268679988349984,94.1227658905823,0.8830695626304436,0.8891850620503435,86.6215189839964,1.1513137874746375,0.8359651959892211,16.22388048895353,0.2029521750944391,0.7805074679453806,94.5536893860259,1.0349646202102143,0.937430511397839,11.63282320833811,0.08185526640828548,0.7183055002174228,140.28592689209574,1.7549028432054696,0.9179990777160207,98.08660100548853,5.782576844304148,0.30942363366788755,51.67361396344907,3.5013900066232133,0.13999047878148435,116.5494664878143,3.7058257452026546,0.559485690358859,362.85564550333197,11.020870491821995,0.8827237020880513,221.59862928798935,6.730864715032476,0.6921177675194856,101.04987109105316,276.461560316093,332.1043233399607,138.2973847659838,245.8056146481198,439.666266613454,366.3715032071414,606.9276294555189,560.5816908433775,545.0754928244031,384.95439316294767,175.04761722614884,97.76232150405981,233.77336279751717,414.00742079504954,257.6191103304593,0.0,0.0,0.0,0.0,0.0,0.0
90,0.7810320605159382,0.07642057948367867,0.1015878440480678,3.9737694540903803,0.388816003552432,0.40216390488061005,136.84994001468374,1.5029782153613627,0.9420050485195923,42.73499758600371,0.6400152644806577,0.9305700260559855,151.1080865163354,3.1682714961479252,0.9217571722869691,15.966444753208688,0.2391194322867461,0.7400880901642976,31.1187963717897,0.4660467021234523,0.9248900697083451,176.07683223960143,1.7579948788336592,0.8385604365089512,118.97269849630614,6.333688667584345,0.3805913325881334,85.32762548515586,3.6644019222333934,0.4107778884271355,67.91624841378322,2.581214369329765,0.43162365402301084,277.4015682685687,11.92523918613069,0.8502362698880153,292.39072378494416,10.225165067711545,0.8350904959872615,155.62137175421867,264.3530528964841,238.0148461397118,327.48786921334266,305.6934443241235,358.2994773035056,244.776826869643,707.4280192700726,471.20700060292586,0.0,493.5059768494557,109.76949436455119,169.34585635189384,132.63224224112193,375.73867360354456,352.977290702832,0.0,0.0,0.0,0.0,0.0,0.0
91,0.5999153107990743,0.048051419663609006,0.08612461017956485,3.822751269003176,0.30619092760242467,0.3281210971297655,37.3682152010501,0.36649985151812675,0.8604658157808508,54.812555017013466,0.49279118817244794,0.5979510316837144,38.76575989328857,0.38020668550630593,0.7598449385449052,14.572659746034958,0.13101520826482815,0.6309247272427462,146.30555885793018,2.869870306045613,0.9458778604010702,58.71423376231264,0.6718334680993103,0.9350286458638929,65.54289752057589,6.143684301582334,0.35544624891460636,35.30768782604672,5.182071945633978,0.27180975451256195,143.93656779397796,3.4986078553115165,0.4337297028017375,496.58371167046477,14.516768346596958,0.8774025433291809,119.00448473376325,4.046372563122067,0.429486938148176,106.98858307672526,225.0514228396454,230.5718500753993,0.0,207.54076419525012,289.277370343916,369.0725990727141,798.0069760892517,662.849092537924,180.3838273868447,277.2733850672663,83.97812938322244,59.81977898105951,211.7536250985678,529.3973542104668,135.59707758643594,0.0,0.0,0.0,0.0,0.0,0.0
