,q_flow_station_wait_time_avg,q_flow_station_queue_length_avg,q_flow_station_busy_avg,secretary_station_wait_time_avg,secretary_station_queue_length_avg,secretary_station_busy_avg,general_nurse_station_wait_time_avg,general_nurse_station_queue_length_avg,general_nurse_station_busy_avg,transplant_nurse_station_wait_time_avg,transplant_nurse_station_queue_length_avg,transplant_nurse_station_busy_avg,leukemia_doctor_1_wait_time_avg,leukemia_doctor_1_queue_length_avg,leukemia_doctor_1_busy_avg,leukemia_doctor_2_wait_time_avg,leukemia_doctor_2_queue_length_avg,leukemia_doctor_2_busy_avg,transplant_doctor_1_wait_time_avg,transplant_doctor_1_queue_length_avg,transplant_doctor_1_busy_avg,transplant_doctor_2_wait_time_avg,transplant_doctor_2_queue_length_avg,transplant_doctor_2_busy_avg,transplant_doctor_3_wait_time_avg,transplant_doctor_3_queue_length_avg,transplant_doctor_3_busy_avg,other_patients_total_processing_time_avg,leukemia_doctor_1_complex_patients_total_processing_time_avg,leukemia_doctor_1_regular_patients_total_processing_time_avg,leukemia_doctor_2_complex_patients_total_processing_time_avg,leukemia_doctor_2_regular_patients_total_processing_time_avg,transplant_doctor_1_complex_patients_total_processing_time_avg,transplant_doctor_1_regular_patients_total_processing_time_avg,transplant_doctor_2_complex_patients_total_processing_time_avg,transplant_doctor_2_regular_patients_total_processing_time_avg,transplant_doctor_3_complex_patients_total_processing_time_avg,transplant_doctor_3_regular_patients_total_processing_time_avg,leukemia_doctor_1_scheduled_vs_actual_time_diff_avg,leukemia_doctor_2_scheduled_vs_actual_time_diff_avg,transplant_doctor_1_scheduled_vs_actual_time_diff_avg,transplant_doctor_2_scheduled_vs_actual_time_diff_avg,transplant_doctor_3_scheduled_vs_actual_time_diff_avg,general_nurse_station_scheduled_vs_actual_time_diff_avg,transplant_nurse_station_scheduled_vs_actual_time_diff_avg
10,0.22058636819596403,0.025558738549724146,0.1049197172766664,2.370383137863167,0.2746498044226283,0.4507999121388968,3.0882464937884797,0.2998007202200161,2.860657814128994,0.8007158000846175,0.006268699156305017,0.456710015802352,36.64009859819287,2.65765128693814,0.3956036071932174,109.11568814872923,1.8204670770895324,0.24990917696247664,179.46529230105835,6.523815155137247,0.5931152535125234,132.91779545425217,6.754902607674825,0.5749841831698695,90.02241715624969,3.885460803561528,0.49258902480132766,90.76725312175203,170.44320684136085,149.07298340901008,137.2768311000706,171.1323932095767,0.0,282.2838962735811,240.7666872429913,214.04547575395955,0.0,153.26721357585402,6.340979546601284,33.27944943605409,142.09242464727205,89.80989907154841,24.75526799519532,22.03752166526994,9.103503547809845
11,0.6489523820581893,0.10699776831044935,0.19568778057862884,0.9100765020038463,0.15005130946180942,0.5916601774358394,5.3228851823603165,0.688768988770612,3.6813092808633225,0.0,0.0,0.2068461011299162,55.324579387304844,3.230335005238307,0.5551592637468158,115.84931007074569,3.620584845295644,0.5672957441702677,70.59267181045445,4.6750029870495045,0.4648697336977523,81.19461360736314,5.528555924244475,0.6202499656834699,60.07044881061195,6.019658414161547,0.674384803122105,33.23200765822085,125.89131857324071,186.876867128414,243.2329962802468,183.88087844964602,154.75200481608445,163.74047729426462,135.29898723048643,148.88565586140322,0.0,188.02214827031244,6.042696548310298,59.253863753610105,35.921334068686086,16.896947207896552,52.50289962626199,12.107903710054568,6.734959969428286
12,0.36818293702461913,0.03686080036360734,0.10947720293842834,0.7236016149716685,0.07244370118779032,0.30600216369166555,5.710064313258329,0.4725769433984243,3.603620811889711,0.6955047788009097,0.006498872220911086,0.458053759585098,72.47478369109272,3.503645781471379,0.2840416996851354,60.59662358810174,1.595797858689581,0.28843055741550294,83.89924875204477,3.717853386968787,0.40896507750044175,118.87116530746266,5.377656369560612,0.6812588005568414,96.98958627069057,4.1916280725309445,0.4880381407453557,70.59750110707756,169.63581890205626,166.6254422035922,199.84539067596108,140.24224209438222,174.6857299230126,254.9584734230665,297.20605530596373,168.73741968512172,192.2088101081098,209.01145794370643,24.396812619143237,23.044546103392594,104.05880656592826,72.23054972926482,71.42047066971865,10.522556231769643,3.8877528518460633
13,0.12936870750483875,0.013525964830674588,0.09844175717272716,1.2241572987650198,0.12799005949479667,0.4637632145141212,1.6013746846140875,0.13263895241223056,3.3705265446823796,2.5968513844565315,0.028208849416893177,0.44291373905641723,66.86025558875988,2.839199206421161,0.27371064186560784,49.776412499973524,1.2206679715738684,0.1807035428717652,111.61645554195114,4.663040883348301,0.5043765178549379,153.11134714427152,7.0242526768459905,0.540888570213177,165.86110776351188,7.539443087582495,0.665594468468295,62.38612085691033,185.00890733398043,140.97244768010952,119.00252034185185,101.05897029676929,161.22872409784148,243.90728577235723,253.7605083131724,302.6271376143749,216.17023693412543,281.12441564756193,10.368195361086435,-29.052654045715588,102.3813091332363,156.63386744231778,137.78303485348212,11.967310804260922,12.26605178027576
14,0.4490415200145001,0.053559611957475065,0.13007277744583,0.8810191251758893,0.10508391845371239,0.5128333605597429,5.349364211127013,0.4926696782406661,3.1564873864242298,8.124942974707999,0.11040447127211421,0.6140246175814135,119.94203498176402,5.561480463615766,0.6875670120624423,51.38619048618417,2.8494861636962896,0.17761417811850122,80.72288732497525,3.203622928751876,0.4643385055637089,68.85744960704133,3.4835767640067057,0.5323408811120309,154.9619209401248,8.159765214036346,0.7735277002029626,43.412458151559335,227.27036202531605,260.2100155262702,162.95839798551472,155.75928596138965,158.37491620924996,150.1799035550597,184.55601925673702,165.13824549317465,342.14954549971367,264.23513252594415,97.24434426063095,17.491905523139106,18.368067132484356,37.70989086881555,139.3216614307996,14.211059605342554,17.128043198159723
15,0.2966131145906525,0.035537930546634934,0.11872045218877729,3.8462404634397287,0.4608273192640741,0.5369422669944021,1.9511324998480208,0.1838989697805229,3.144619130659273,39.46807629933603,0.5044016142112216,0.7084269421319421,91.64096743414326,3.3268217502310615,0.5806878571873204,89.91968433443883,2.667531164830827,0.4379622951024496,45.46253797697837,3.0061428926301064,0.39649515893568904,167.10433259758318,8.32936007959048,0.7603751904518461,130.89101191062514,6.331007282932531,0.5454456182664247,50.88761365982766,232.81062943595165,195.41777887793742,178.6779382863568,262.767214048382,0.0,142.80167673932755,241.29498309930742,266.7364680603456,0.0,196.66836484708298,69.77467230613054,97.5235390079669,18.667190700342516,125.63738373749345,68.78014684368942,16.93006710858461,53.95797087616737
16,0.5844501469496032,0.07568443769123098,0.15613325999889432,0.9143744830344278,0.11840859130391854,0.5232214568709238,11.579852926837065,1.1838585583692196,4.126531841606416,0.3084234349835512,0.0052552441067810355,0.445810740563041,179.00896993230623,7.300016922253888,0.7444141635802752,60.670219397625814,2.1615796796533973,0.4221306383197665,109.89868311670102,4.949758468986141,0.5361196144658027,128.5772476260202,6.678725350988448,0.7444141635802752,148.03466409735347,7.821427192416516,0.7444141635802752,71.41987172630863,265.16655229197954,303.49964476936873,168.91751843851785,179.75846906051518,173.40240558495847,216.18993386786738,214.201499306956,269.44488120973836,158.9050569143821,228.6222397345947,134.4437198685223,35.714764838374094,72.73010628386363,91.15281170960138,92.12914349993453,21.679263608789757,16.805621646113753
17,0.3530825558154047,0.03593460714679013,0.10072533841754666,0.6819468323704215,0.06940442429855063,0.4050688297644471,3.1849453745604777,0.26596470006737216,3.599268923476536,57.24913319462436,0.5975867223989096,0.7387597209063382,111.84709493091441,4.671887692127186,0.49703127433904526,37.851457671395316,1.4447722090839055,0.17040455294591753,175.35742171050902,5.79240161023784,0.5450018363927154,128.96595272803697,4.540489589215945,0.5003037414434225,288.41962361722784,11.469749280371884,0.8042808612160495,55.512009315828244,217.2059445534031,235.63739434747987,0.0,165.91654394736952,0.0,234.12188962330947,274.25888909792764,229.92597254061855,208.2883154595102,411.9517244624569,85.26113412892087,38.416506253852546,100.91294574567826,109.7369268403059,259.1692713945792,14.547324115674304,61.79384606658218
18,0.5030317512406142,0.07735118041691161,0.1721112983401769,1.4542189737762947,0.22361521698947637,0.666531478665058,5.860549436356607,0.7607334490674085,3.3006491319107463,15.666145314951683,0.15642745404225428,0.5838352576598927,117.35399351871278,5.863162132865571,0.7004480983085978,68.20359866034983,1.8396898743532653,0.3296952170874801,98.86204987508364,4.954455879036204,0.6891453749713632,74.65224456301056,5.886019195236541,0.692226579533689,77.36714332954325,5.813810187264316,0.6070857067372427,65.03960555534132,253.60761192773472,218.5457714510839,151.2639007335754,140.16303662731673,191.84158534221956,179.17865915081904,300.5467798338963,168.5319341837129,223.81559862390344,172.66197704909058,90.6338806924036,8.30685771526758,46.74025991732435,43.188423382868045,46.81956706758059,14.148962297630623,28.931205861926685
19,0.2274227218639518,0.02529064952495545,0.09074217129710768,1.7112051593457231,0.19029536536897826,0.4447603839094073,1.5761121111219982,0.14497830578639215,3.2664811084262686,6.5572565189749605,0.05401501925819065,0.4848158927314946,112.97979657554924,3.6962681405692055,0.4514157273511946,105.52949119870013,2.576828473050064,0.3510262151282908,96.30430282767158,4.845890093630388,0.6419511204846579,84.5851183802187,5.082609870373426,0.6166656596896362,142.24627246612815,7.554866357273028,0.6708621353522481,60.73389361036331,200.26246171008918,197.35831217644872,221.7135495203513,214.43158534935097,0.0,233.71392277973465,117.12745119479555,228.7264334962639,257.73652209191766,243.00143252452023,55.75606042601926,77.42157391146695,97.51890478881626,88.87446608430562,104.90603269621408,12.660229752710492,14.940912917524885
