,q_flow_station_wait_time_var,q_flow_station_queue_length_var,q_flow_station_busy_var,secretary_station_wait_time_var,secretary_station_queue_length_var,secretary_station_busy_var,general_nurse_station_wait_time_var,general_nurse_station_queue_length_var,general_nurse_station_busy_var,transplant_nurse_station_wait_time_var,transplant_nurse_station_queue_length_var,transplant_nurse_station_busy_var,leukemia_doctor_1_wait_time_var,leukemia_doctor_1_queue_length_var,leukemia_doctor_1_busy_var,leukemia_doctor_2_wait_time_var,leukemia_doctor_2_queue_length_var,leukemia_doctor_2_busy_var,transplant_doctor_1_wait_time_var,transplant_doctor_1_queue_length_var,transplant_doctor_1_busy_var,transplant_doctor_2_wait_time_var,transplant_doctor_2_queue_length_var,transplant_doctor_2_busy_var,transplant_doctor_3_wait_time_var,transplant_doctor_3_queue_length_var,transplant_doctor_3_busy_var,other_patients_total_processing_time_var,leukemia_doctor_1_complex_patients_total_processing_time_var,leukemia_doctor_1_regular_patients_total_processing_time_var,leukemia_doctor_2_complex_patients_total_processing_time_var,leukemia_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_1_complex_patients_total_processing_time_var,transplant_doctor_1_regular_patients_total_processing_time_var,transplant_doctor_2_complex_patients_total_processing_time_var,transplant_doctor_2_regular_patients_total_processing_time_var,transplant_doctor_3_complex_patients_total_processing_time_var,transplant_doctor_3_regular_patients_total_processing_time_var,leukemia_doctor_1_scheduled_vs_actual_time_diff_var,leukemia_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_1_scheduled_vs_actual_time_diff_var,transplant_doctor_2_scheduled_vs_actual_time_diff_var,transplant_doctor_3_scheduled_vs_actual_time_diff_var,general_nurse_station_scheduled_vs_actual_time_diff_var,transplant_nurse_station_scheduled_vs_actual_time_diff_var
63,0.7841725868041163,5.223043769717776,6.431223770385661,3.8919736017134823,102.47663121048804,46.24387396575569,1030.3438220812097,3521.7971017996324,1027.1975467680932,4784.447216331562,179.28065881777954,35.199049585307755,3810.6259712487304,4634.304273625883,40.86153863797111,1417.9032621392857,1403.1178953441654,23.01881141200632,2756.4549456502573,3264.955185739083,36.86355191694565,16561.916856683634,10130.222821576923,54.722156141504435,4115.736570488485,7834.304744639005,46.1977493744946,4742.720976968725,9519.942779291034,10227.21386081595,1952.0822075524486,8524.666178596804,0.0,5069.621425763077,11009.133212748964,47267.07282910265,46.584246024605825,11414.918409283424,7827.252484863466,4090.802503547092,5633.452134966677,43073.618567392296,12496.906509831684,1466.3960454494318,5668.205835931305
64,0.31959900833791904,3.9120542160364744,4.848318641525479,1.8839883067605352,76.27003539224393,34.9071923581384,420.3219041782896,2653.8416559844095,1113.440248969765,3903.827532966043,135.36986328291363,37.172748037167786,800.6681156344297,3474.7084643135418,30.73515333599602,4378.550337208093,1068.3793546440058,17.428590650473087,7091.034138618627,2481.1047284052534,27.83953694522728,44824.96614478992,7630.982401244252,41.253752920748106,10802.995845609084,5896.761663435636,34.829612396119934,6780.360769007287,0.13537319986789956,14556.948910257004,4021.4857086601546,14010.054176541484,7609.35330956631,9808.148662635016,60339.617462528775,71890.38046283725,0.0,19049.966427055384,10739.267877989505,12899.162150493283,11635.77591490025,70841.50508220663,20114.89627351057,573.875831254394,4020.8346339852646
65,0.6574044496051159,5.3099076182694995,6.608493067314632,97.29176191914298,110.77474592471317,47.88010434498956,602.6924287079194,3610.2508779040377,1242.6658853485283,16297.132244942217,188.84528868628135,34.143180680080285,23654.35988116007,4708.099924111186,41.56517674318636,5438.003016013928,1471.3000505850416,23.825358465671886,2479.6704492137706,3385.9285647954653,37.95536857876499,8829.757592894157,10461.541150687017,56.733581198770366,5147.067120976638,8028.784741145922,47.480528505616576,6326.1053464911065,46310.37579955752,51234.0417490094,16596.425268948737,12002.816270999767,3406.1175004489487,5746.185767459907,49093.49926597681,42596.47809528647,1767.8240291325344,14723.050113948468,43594.68883987996,11388.181340561438,9733.98176891199,47569.232041593175,15242.090843300837,1203.3510608825688,16933.773603296842
66,4.228758801502837,6.421544632029364,7.570515339216358,23.319499422622165,128.53439129865043,55.12449535004218,784.4936173511378,4127.682300814453,1013.0391520083214,170.40367379409415,217.52397501991112,70.98828492254765,8429.557660062517,5376.088044954609,47.901415479069684,1440.0972588401255,1677.9815671495362,27.456408969234914,10101.774097370575,3878.8715951214294,43.51600773555862,12834.89970192635,11901.628087989535,65.02389147387754,7184.0366204871425,9133.471322015628,54.13949067539111,12020.65000452628,9303.906965718637,8435.659723046734,1888.786592309407,4061.8297926848754,3256.949025239577,18660.166714150408,22430.532093123045,23904.713759385,0.0,23735.38024436886,8775.923803615658,4270.043311090356,18500.671689640247,20884.88917885746,22086.782986268674,1259.4060353401374,19.62897499536588
67,1.2904542583916279,6.4223332047505055,7.535545543503943,3.6181568619344633,126.60192584884769,54.82655330399735,1763.8002266588244,4100.547432217433,1288.7633148432444,3919.152318160346,215.02971505071832,42.97757750057414,11290.032950079923,5338.355120483611,47.451590681603285,1060.1009395540887,1669.0647958971729,27.17860276668773,1246.8285730254856,3855.469397692135,43.347804745443874,4694.502876433283,11784.969242944633,64.51011134504863,12635.48970717627,9049.071030238649,53.91039697902612,7086.837417582631,28275.011227407416,21949.41563848105,393.16564381730853,2422.157110395106,0.0,2527.142137411739,15418.043532442698,15998.455400801207,5648.055210179504,23876.708200602458,24162.12599639203,2449.0512423713126,2888.2605663332774,19556.658958173084,21872.625581924105,1934.5560588920491,3799.8766437435547
68,0.5935330216856602,5.306314859825864,6.244537543647256,28.97051979159178,104.85119652294097,45.48121133252726,117.19190245537128,3368.481116826371,1590.1760706302048,7098.928549973613,182.52260756119117,44.69160357624862,47388.83488941178,4414.86508303196,39.21206826432269,3770.8977821308245,1376.7696532462705,22.48276579656169,11501.57572449791,3165.107854728261,35.75216005075108,15220.620134140592,9704.239191379978,53.46123775403264,30808.54506581224,7515.340850548496,44.73659862460939,2937.2498126055402,36464.68429167441,75878.81337582512,621.8319898056797,7825.269731000447,79666.36786773911,54927.76125301472,25185.837899490518,36179.46648081774,157184.81091385902,38765.389484408115,54400.963353217405,5104.823701799968,48268.13484660836,34096.617581568986,47990.59114793155,471.79021905551963,9091.107294336483
69,0.9947095061889004,3.9141678719050432,4.601239231422231,9.287669208146642,76.49332434458283,33.49602001829787,58.22811525992205,2447.684740901625,1825.2409621651577,26818.874157242764,137.636471030794,23.35300282216506,26648.548661603916,3301.073923290818,29.19729485245681,2747.947837320053,1009.95646142594,16.583990701939683,3124.462694515845,2323.2098825553853,26.616824538315132,74975.56559263228,7167.282755460897,39.257349675075275,13438.35177669854,5643.932829269829,33.24995800864041,3808.1087089387997,32081.15429979488,33687.19160553549,8017.245153155804,39744.37808866177,1838.975676388557,6909.909757376941,77365.6955664744,157623.53075600494,279.5288673066534,24181.74510723588,29742.060348135852,34188.17546671527,14391.603809440743,98144.42891947214,27650.615485744354,1209.4507103540034,24822.396958409383
70,1.9557393951679396,5.93260098411751,6.858022273493755,19.365215974513593,113.96354903027947,49.866041508965715,1779.189601878057,3667.0791353461736,1090.8289430913464,272.680344747975,205.24245105318792,74.07826807548184,3778.721104366085,4949.793065409538,43.612334862780955,5509.812864299864,1507.0179531856572,24.66000996328678,5413.409414399326,3437.529295672389,39.60587122047102,19449.49395775163,10946.186200374732,58.99940568990186,23720.71996258939,8383.5073956847,49.25071534995751,8540.29271709431,10289.441519696531,3191.6090531388354,597.4537355254142,20600.42724498312,8012.337581010234,13237.017064585407,15816.99937630062,21129.019347689784,27171.07712209465,38285.56390700868,7119.082412438234,18268.06795177851,12521.658688810665,29104.670683069096,37160.81734649616,1996.1197142557353,348.8436881158012
71,1.2839916109436016,5.487728589017828,6.328831616351574,13.199439086314516,104.41097484928525,45.98062240788076,1162.9219071561745,3402.806666928273,1270.0857464209857,1248.5380720432759,187.74315971337526,54.54957267779701,2243.913011652385,4553.30136348855,40.1450665197141,2489.1784042714758,1386.4766242743935,22.772977268035966,761.4970977667699,3142.6622331522967,36.52075389613045,20356.233524146563,10145.369519089463,54.40382460545024,25505.00546797132,7799.516704493954,45.57723937466957,9852.150986634966,17929.617456141495,3819.585389417564,432.1203712678689,5039.090201150053,0.0,9290.675094736385,33387.8819866381,30197.603001216103,21044.564443593725,39310.223208177216,12682.184863878398,6524.294841704919,10261.966459928384,30600.270518145153,38185.72642409421,1665.1663215791896,1192.1708388970221
72,0.6965114629236353,5.247753283441643,6.072881314980144,22.916865729804,99.7386216640602,44.08018998846825,2223.6867850275166,3269.309124761488,1271.6501870170387,4400.477895098776,177.886676489809,41.11297763858242,9545.897754112935,4336.164396094635,38.521083171013046,53590.77818150194,1335.9587545808847,21.889300098584737,1755.8024248551355,2985.347451404937,34.921368906629795,35104.145889320345,9701.566389739635,52.27811835308064,23903.000391419075,7522.56309157611,43.71106629050184,5055.8479614989865,50103.13259342834,62776.082866691984,43515.404886607925,68038.80882492899,3558.629106646404,13837.8626609533,74270.54600300967,69759.27799951474,31462.217345209618,33061.90934762154,46852.460141344505,65911.51614964886,5303.450795537712,54798.32661474205,42825.955584619056,4960.221491477237,116.95096401178958
